Monitoring Stations,Month,Year,pH (units),Ammonia (mg/L),Nitrate (mg/L),Inorganic Phosphate (mg/L),BOD (mg/l),Dissolved Oxygen (mg/l),Total coliforms (MPN/100ml),Phytoplankton (cells/ml),Wind,Condition,Day,Time,Temperature,Dew Point,Humidity,Wind Speed,Wind Gust,Pressure,Precip.,Date
Stn. IV (Central Bay),6,2017,8.1,0.007,0.001,0.186,2.0,8.7,185.0,42630.0,17.0,2.0,5,650.0,28.291666666666668,25.291666666666668,80.29166666666667,9.583333333333334,0.0,1007.1229166666668,0.0,2017-06-05
Stn V (Northern West Bay),6,2017,7.8,0.032,0.04,0.181,3.0,8.9,196.0,10344.0,17.0,2.0,5,650.0,28.291666666666668,25.291666666666668,80.29166666666667,9.583333333333334,0.0,1007.1229166666668,0.0,2017-06-05
Stn VIII (South Bay),6,2017,7.8,0.042,0.004,0.182,2.0,9.6,290.0,19332.0,17.0,2.0,5,650.0,28.291666666666668,25.291666666666668,80.29166666666667,9.583333333333334,0.0,1007.1229166666668,0.0,2017-06-05
Stn XV (San Pedro),6,2017,8.2,0.02,0.011,0.068,3.0,9.2,497.0,12673.0,17.0,2.0,5,650.0,28.291666666666668,25.291666666666668,80.29166666666667,9.583333333333334,0.0,1007.1229166666668,0.0,2017-06-05
Stn.XVI (Sta Rosa),6,2017,7.8,0.001,0.001,0.096,2.0,8.5,258.0,17210.0,17.0,2.0,5,650.0,28.291666666666668,25.291666666666668,80.29166666666667,9.583333333333334,0.0,1007.1229166666668,0.0,2017-06-05
Stn XVII (Sanctuary),6,2017,8.0,0.016,0.016,0.155,2.0,8.5,212.0,11751.0,17.0,2.0,5,650.0,28.291666666666668,25.291666666666668,80.29166666666667,9.583333333333334,0.0,1007.1229166666668,0.0,2017-06-05
Stn XVIII (Pagsanjan),6,2017,8.1,0.016,0.001,0.001,3.0,8.5,352.0,18938.0,17.0,2.0,5,650.0,28.291666666666668,25.291666666666668,80.29166666666667,9.583333333333334,0.0,1007.1229166666668,0.0,2017-06-05
Stn. I (Central West Bay),7,2017,8.2,0.058,0.091,0.205,2.0,8.7,163.0,18021.0,17.0,2.0,3,653.2,27.6,26.12,92.72,5.64,0.0,1007.166,0.0,2017-07-03
Stn II (East Bay),7,2017,7.9,0.07,0.052,0.17,3.0,6.9,271.0,52753.0,17.0,2.0,3,653.2,27.6,26.12,92.72,5.64,0.0,1007.166,0.0,2017-07-03
Stn. IV (Central Bay),7,2017,8.0,0.047,0.015,0.213,2.0,8.9,210.0,16764.0,17.0,2.0,3,653.2,27.6,26.12,92.72,5.64,0.0,1007.166,0.0,2017-07-03
Stn V (Northern West Bay),7,2017,7.7,0.054,0.031,0.37,4.0,11.6,758.0,73214.0,17.0,2.0,3,653.2,27.6,26.12,92.72,5.64,0.0,1007.166,0.0,2017-07-03
Stn VIII (South Bay),7,2017,8.4,0.051,0.013,0.101,2.0,9.4,732.0,36690.0,17.0,2.0,3,653.2,27.6,26.12,92.72,5.64,0.0,1007.166,0.0,2017-07-03
Stn XV (San Pedro),7,2017,8.1,0.056,0.04,0.129,4.0,9.1,482.0,20097.0,17.0,2.0,3,653.2,27.6,26.12,92.72,5.64,0.0,1007.166,0.0,2017-07-03
Stn.XVI (Sta Rosa),7,2017,8.3,0.043,0.005,0.071,3.0,7.9,211.0,14095.0,17.0,2.0,3,653.2,27.6,26.12,92.72,5.64,0.0,1007.166,0.0,2017-07-03
Stn XVII (Sanctuary),7,2017,8.5,0.012,0.022,0.15,4.0,9.3,343.0,28221.0,17.0,2.0,3,653.2,27.6,26.12,92.72,5.64,0.0,1007.166,0.0,2017-07-03
Stn XVIII (Pagsanjan),7,2017,8.5,0.059,0.001,0.186,3.0,7.6,485.0,101575.0,17.0,2.0,3,653.2,27.6,26.12,92.72,5.64,0.0,1007.166,0.0,2017-07-03
Stn. I (Central West Bay),8,2017,8.6,0.099,0.031,0.149,2.0,8.4,163.0,2884.0,12.0,3.0,7,650.0,29.166666666666668,27.25,89.83333333333333,12.291666666666666,0.0,1007.53875,0.0,2017-08-07
Stn II (East Bay),8,2017,8.6,0.089,0.184,0.195,3.0,8.1,271.0,9404.0,12.0,3.0,7,650.0,29.166666666666668,27.25,89.83333333333333,12.291666666666666,0.0,1007.53875,0.0,2017-08-07
Stn. IV (Central Bay),8,2017,8.9,0.07,0.031,0.144,3.0,7.6,160.0,11075.0,12.0,3.0,7,650.0,29.166666666666668,27.25,89.83333333333333,12.291666666666666,0.0,1007.53875,0.0,2017-08-07
Stn V (Northern West Bay),8,2017,9.0,0.084,0.015,0.279,4.0,8.3,406.0,15769.0,12.0,3.0,7,650.0,29.166666666666668,27.25,89.83333333333333,12.291666666666666,0.0,1007.53875,0.0,2017-08-07
Stn VIII (South Bay),8,2017,8.5,0.054,0.014,0.286,4.0,9.6,756.0,26068.0,12.0,3.0,7,650.0,29.166666666666668,27.25,89.83333333333333,12.291666666666666,0.0,1007.53875,0.0,2017-08-07
Stn XV (San Pedro),8,2017,7.8,0.073,0.021,0.156,5.0,9.8,354.0,3522.0,12.0,3.0,7,650.0,29.166666666666668,27.25,89.83333333333333,12.291666666666666,0.0,1007.53875,0.0,2017-08-07
Stn.XVI (Sta Rosa),8,2017,8.2,0.054,0.013,0.106,2.0,7.8,196.0,1988.0,12.0,3.0,7,650.0,29.166666666666668,27.25,89.83333333333333,12.291666666666666,0.0,1007.53875,0.0,2017-08-07
Stn XVII (Sanctuary),8,2017,8.6,0.012,0.008,0.003,4.0,8.9,140.0,38204.0,12.0,3.0,7,650.0,29.166666666666668,27.25,89.83333333333333,12.291666666666666,0.0,1007.53875,0.0,2017-08-07
Stn XVIII (Pagsanjan),8,2017,8.6,0.024,0.003,0.185,4.0,8.7,172.0,1664.0,12.0,3.0,7,650.0,29.166666666666668,27.25,89.83333333333333,12.291666666666666,0.0,1007.53875,0.0,2017-08-07
Stn. I (Central West Bay),9,2017,8.2,0.09,0.07,0.276,2.0,7.5,291.0,53924.0,13.0,4.0,4,653.8,28.88,27.24,91.6,9.48,0.0,1007.4456,0.0,2017-09-04
Stn II (East Bay),9,2017,8.7,0.02,0.001,0.105,3.0,9.4,592.0,47093.0,13.0,4.0,4,653.8,28.88,27.24,91.6,9.48,0.0,1007.4456,0.0,2017-09-04
Stn. IV (Central Bay),9,2017,8.1,0.031,0.05,0.142,1.0,8.7,272.0,408535.0,13.0,4.0,4,653.8,28.88,27.24,91.6,9.48,0.0,1007.4456,0.0,2017-09-04
Stn V (Northern West Bay),9,2017,8.4,0.016,0.032,0.229,2.0,9.2,317.0,4906.0,13.0,4.0,4,653.8,28.88,27.24,91.6,9.48,0.0,1007.4456,0.0,2017-09-04
Stn VIII (South Bay),9,2017,8.1,0.025,0.031,0.093,3.0,10.2,245.0,31999.0,13.0,4.0,4,653.8,28.88,27.24,91.6,9.48,0.0,1007.4456,0.0,2017-09-04
Stn XV (San Pedro),9,2017,8.0,0.02,0.04,0.106,7.0,10.8,267.0,430002.0,13.0,4.0,4,653.8,28.88,27.24,91.6,9.48,0.0,1007.4456,0.0,2017-09-04
Stn.XVI (Sta Rosa),9,2017,8.1,0.053,0.03,0.101,2.0,7.7,230.0,380718.0,13.0,4.0,4,653.8,28.88,27.24,91.6,9.48,0.0,1007.4456,0.0,2017-09-04
Stn XVII (Sanctuary),9,2017,8.4,0.016,0.003,0.048,2.0,9.1,172.0,77709.0,13.0,4.0,4,653.8,28.88,27.24,91.6,9.48,0.0,1007.4456,0.0,2017-09-04
Stn XVIII (Pagsanjan),9,2017,8.4,0.023,0.02,0.048,4.0,9.6,172.0,33349.0,13.0,4.0,4,653.8,28.88,27.24,91.6,9.48,0.0,1007.4456,0.0,2017-09-04
Stn. I (Central West Bay),10,2017,8.2,0.051,0.046,0.362,2.0,6.6,196.0,57616.0,17.0,2.0,2,629.2,28.32,27.48,95.36,4.52,1.24,1007.7652,0.0,2017-10-02
Stn II (East Bay),10,2017,8.3,0.035,0.052,0.261,3.0,6.6,190.0,12769.0,17.0,2.0,2,629.2,28.32,27.48,95.36,4.52,1.24,1007.7652,0.0,2017-10-02
Stn. IV (Central Bay),10,2017,8.0,0.024,0.018,0.196,3.0,7.1,174.0,25628.0,17.0,2.0,2,629.2,28.32,27.48,95.36,4.52,1.24,1007.7652,0.0,2017-10-02
Stn V (Northern West Bay),10,2017,8.7,0.022,0.065,0.371,3.0,6.5,174.0,7763.0,17.0,2.0,2,629.2,28.32,27.48,95.36,4.52,1.24,1007.7652,0.0,2017-10-02
Stn VIII (South Bay),10,2017,8.1,0.036,0.036,0.276,4.0,7.6,140.0,331017.0,17.0,2.0,2,629.2,28.32,27.48,95.36,4.52,1.24,1007.7652,0.0,2017-10-02
Stn XV (San Pedro),10,2017,7.7,0.064,0.101,0.2,3.0,7.5,264.0,17482.0,17.0,2.0,2,629.2,28.32,27.48,95.36,4.52,1.24,1007.7652,0.0,2017-10-02
Stn.XVI (Sta Rosa),10,2017,8.4,0.02,0.007,0.182,2.0,6.5,240.0,14910.0,17.0,2.0,2,629.2,28.32,27.48,95.36,4.52,1.24,1007.7652,0.0,2017-10-02
Stn XVII (Sanctuary),10,2017,8.2,0.03,0.006,0.039,3.0,7.5,360.0,47712.0,17.0,2.0,2,629.2,28.32,27.48,95.36,4.52,1.24,1007.7652,0.0,2017-10-02
Stn XVIII (Pagsanjan),10,2017,8.0,0.031,0.066,0.036,3.0,8.5,101.0,17415.0,17.0,2.0,2,629.2,28.32,27.48,95.36,4.52,1.24,1007.7652,0.0,2017-10-02
Stn. I (Central West Bay),11,2017,7.8,0.031,0.064,0.263,3.0,8.6,196.0,336456.0,5.0,3.0,6,665.0,29.0,25.88,84.44,10.76,0.0,1007.6052,0.0,2017-11-06
Stn II (East Bay),11,2017,7.9,0.045,0.057,0.263,2.0,8.5,190.0,7356.0,5.0,3.0,6,665.0,29.0,25.88,84.44,10.76,0.0,1007.6052,0.0,2017-11-06
Stn. IV (Central Bay),11,2017,7.7,0.031,0.006,0.196,3.0,7.6,174.0,1673.0,5.0,3.0,6,665.0,29.0,25.88,84.44,10.76,0.0,1007.6052,0.0,2017-11-06
Stn V (Northern West Bay),11,2017,8.6,0.054,0.034,0.332,2.0,6.8,174.0,609.0,5.0,3.0,6,665.0,29.0,25.88,84.44,10.76,0.0,1007.6052,0.0,2017-11-06
Stn VIII (South Bay),11,2017,8.7,0.031,0.042,0.2,2.0,8.5,140.0,5325.0,5.0,3.0,6,665.0,29.0,25.88,84.44,10.76,0.0,1007.6052,0.0,2017-11-06
Stn XV (San Pedro),11,2017,8.1,0.058,0.054,0.165,4.0,8.3,264.0,59853.0,5.0,3.0,6,665.0,29.0,25.88,84.44,10.76,0.0,1007.6052,0.0,2017-11-06
Stn.XVI (Sta Rosa),11,2017,8.1,0.033,0.003,0.182,2.0,7.3,240.0,28071.0,5.0,3.0,6,665.0,29.0,25.88,84.44,10.76,0.0,1007.6052,0.0,2017-11-06
Stn XVII (Sanctuary),11,2017,8.1,0.028,0.02,0.039,1.0,7.7,360.0,1633.0,5.0,3.0,6,665.0,29.0,25.88,84.44,10.76,0.0,1007.6052,0.0,2017-11-06
Stn XVIII (Pagsanjan),11,2017,8.1,0.024,0.005,0.035,2.0,8.8,101.0,15089.0,5.0,3.0,6,665.0,29.0,25.88,84.44,10.76,0.0,1007.6052,0.0,2017-11-06
Stn. I (Central West Bay),12,2017,7.8,0.022,0.046,0.263,2.0,6.5,196.0,33098.0,17.0,1.0,4,634.1666666666666,28.75,25.25,82.08333333333333,7.375,0.0,1007.74625,0.0,2017-12-04
Stn II (East Bay),12,2017,7.9,0.036,0.035,0.122,2.0,6.5,190.0,14536.0,17.0,1.0,4,634.1666666666666,28.75,25.25,82.08333333333333,7.375,0.0,1007.74625,0.0,2017-12-04
Stn. IV (Central Bay),12,2017,8.0,0.036,0.02,0.222,1.0,7.6,174.0,487.0,17.0,1.0,4,634.1666666666666,28.75,25.25,82.08333333333333,7.375,0.0,1007.74625,0.0,2017-12-04
Stn V (Northern West Bay),12,2017,8.0,0.022,0.015,0.24,2.0,6.7,174.0,5090.0,17.0,1.0,4,634.1666666666666,28.75,25.25,82.08333333333333,7.375,0.0,1007.74625,0.0,2017-12-04
Stn VIII (South Bay),12,2017,8.1,0.025,0.042,0.116,2.0,7.6,140.0,5411.0,17.0,1.0,4,634.1666666666666,28.75,25.25,82.08333333333333,7.375,0.0,1007.74625,0.0,2017-12-04
Stn XV (San Pedro),12,2017,7.8,0.04,0.051,0.143,2.0,7.5,264.0,1316.0,17.0,1.0,4,634.1666666666666,28.75,25.25,82.08333333333333,7.375,0.0,1007.74625,0.0,2017-12-04
Stn.XVI (Sta Rosa),12,2017,8.4,0.018,0.009,0.185,2.0,7.0,240.0,8495.0,17.0,1.0,4,634.1666666666666,28.75,25.25,82.08333333333333,7.375,0.0,1007.74625,0.0,2017-12-04
Stn XVII (Sanctuary),12,2017,8.3,0.022,0.02,0.036,2.0,7.8,360.0,4608.0,17.0,1.0,4,634.1666666666666,28.75,25.25,82.08333333333333,7.375,0.0,1007.74625,0.0,2017-12-04
Stn XVIII (Pagsanjan),12,2017,8.1,0.018,0.023,0.026,1.0,7.8,101.0,16756.0,17.0,1.0,4,634.1666666666666,28.75,25.25,82.08333333333333,7.375,0.0,1007.74625,0.0,2017-12-04
Stn. I (Central West Bay),1,2018,7.7,0.221,0.661,0.135,0.5,7.8,8.0,2630.0,3.0,1.0,8,650.0,28.291666666666668,25.20833333333333,84.66666666666667,6.041666666666667,0.0,1010.2000000000002,0.0,2018-01-08
Stn II (East Bay),1,2018,7.8,0.016,0.493,0.095,0.8,8.3,23.0,4203.0,3.0,1.0,8,650.0,28.291666666666668,25.20833333333333,84.66666666666667,6.041666666666667,0.0,1010.2000000000002,0.0,2018-01-08
Stn. IV (Central Bay),1,2018,7.9,0.031,0.183,0.235,1.0,7.8,12.0,2490.0,3.0,1.0,8,650.0,28.291666666666668,25.20833333333333,84.66666666666667,6.041666666666667,0.0,1010.2000000000002,0.0,2018-01-08
Stn V (Northern West Bay),1,2018,8.1,0.041,0.131,0.287,1.5,7.1,29.0,1841.0,3.0,1.0,8,650.0,28.291666666666668,25.20833333333333,84.66666666666667,6.041666666666667,0.0,1010.2000000000002,0.0,2018-01-08
Stn VIII (South Bay),1,2018,8.3,0.011,0.097,0.178,1.0,8.5,36.0,753.0,3.0,1.0,8,650.0,28.291666666666668,25.20833333333333,84.66666666666667,6.041666666666667,0.0,1010.2000000000002,0.0,2018-01-08
Stn XV (San Pedro),1,2018,8.3,0.018,0.417,0.211,1.1,8.1,14.0,1118.0,3.0,1.0,8,650.0,28.291666666666668,25.20833333333333,84.66666666666667,6.041666666666667,0.0,1010.2000000000002,0.0,2018-01-08
Stn.XVI (Sta Rosa),1,2018,8.3,0.012,0.376,0.155,1.1,8.2,22.0,3827.0,3.0,1.0,8,650.0,28.291666666666668,25.20833333333333,84.66666666666667,6.041666666666667,0.0,1010.2000000000002,0.0,2018-01-08
Stn XVII (Sanctuary),1,2018,8.1,0.031,0.423,0.193,0.5,8.4,9.0,773.0,3.0,1.0,8,650.0,28.291666666666668,25.20833333333333,84.66666666666667,6.041666666666667,0.0,1010.2000000000002,0.0,2018-01-08
Stn XVIII (Pagsanjan),1,2018,8.3,0.022,0.376,0.113,0.5,8.4,9.0,2354.0,3.0,1.0,8,650.0,28.291666666666668,25.20833333333333,84.66666666666667,6.041666666666667,0.0,1010.2000000000002,0.0,2018-01-08
Stn. I (Central West Bay),2,2018,8.2,0.019,0.466,0.213,1.0,8.3,5.0,320.0,1.0,2.0,5,650.0,25.125,21.08333333333333,75.25,14.791666666666666,1.7916666666666667,1010.82,0.0,2018-02-05
Stn II (East Bay),2,2018,8.4,0.054,0.239,0.178,1.0,8.4,7.0,2150.0,1.0,2.0,5,650.0,25.125,21.08333333333333,75.25,14.791666666666666,1.7916666666666667,1010.82,0.0,2018-02-05
Stn. IV (Central Bay),2,2018,8.3,0.013,0.172,0.178,1.0,7.7,14.0,446.0,1.0,2.0,5,650.0,25.125,21.08333333333333,75.25,14.791666666666666,1.7916666666666667,1010.82,0.0,2018-02-05
Stn V (Northern West Bay),2,2018,8.7,0.043,0.188,0.21,2.0,7.1,19.0,336.0,1.0,2.0,5,650.0,25.125,21.08333333333333,75.25,14.791666666666666,1.7916666666666667,1010.82,0.0,2018-02-05
Stn VIII (South Bay),2,2018,8.7,0.007,0.182,0.202,2.0,7.8,73.0,443.0,1.0,2.0,5,650.0,25.125,21.08333333333333,75.25,14.791666666666666,1.7916666666666667,1010.82,0.0,2018-02-05
Stn XV (San Pedro),2,2018,8.7,0.007,0.242,0.21,2.0,8.2,14.0,306.0,1.0,2.0,5,650.0,25.125,21.08333333333333,75.25,14.791666666666666,1.7916666666666667,1010.82,0.0,2018-02-05
Stn.XVI (Sta Rosa),2,2018,8.7,0.001,0.356,0.178,1.1,8.0,22.0,833.0,1.0,2.0,5,650.0,25.125,21.08333333333333,75.25,14.791666666666666,1.7916666666666667,1010.82,0.0,2018-02-05
Stn XVII (Sanctuary),2,2018,8.1,0.005,0.306,0.173,1.5,8.5,6.0,328.0,1.0,2.0,5,650.0,25.125,21.08333333333333,75.25,14.791666666666666,1.7916666666666667,1010.82,0.0,2018-02-05
Stn XVIII (Pagsanjan),2,2018,8.1,0.005,0.356,0.136,1.0,8.6,6.0,6083.0,1.0,2.0,5,650.0,25.125,21.08333333333333,75.25,14.791666666666666,1.7916666666666667,1010.82,0.0,2018-02-05
Stn. I (Central West Bay),3,2018,8.3,0.015,0.268,0.187,1.0,8.6,5.0,930.0,6.0,1.0,5,650.0,28.166666666666668,21.291666666666668,63.958333333333336,16.458333333333332,0.0,1008.1320833333334,0.0,2018-03-05
Stn II (East Bay),3,2018,8.5,0.012,0.168,0.185,2.0,8.6,7.0,3971.0,6.0,1.0,5,650.0,28.166666666666668,21.291666666666668,63.958333333333336,16.458333333333332,0.0,1008.1320833333334,0.0,2018-03-05
Stn. IV (Central Bay),3,2018,8.2,0.014,0.211,0.175,2.0,8.1,10.0,1690.0,6.0,1.0,5,650.0,28.166666666666668,21.291666666666668,63.958333333333336,16.458333333333332,0.0,1008.1320833333334,0.0,2018-03-05
Stn V (Northern West Bay),3,2018,8.8,0.014,0.176,0.215,2.0,8.7,17.0,2071.0,6.0,1.0,5,650.0,28.166666666666668,21.291666666666668,63.958333333333336,16.458333333333332,0.0,1008.1320833333334,0.0,2018-03-05
Stn VIII (South Bay),3,2018,8.6,0.008,0.166,0.21,1.0,8.1,54.0,7899.0,6.0,1.0,5,650.0,28.166666666666668,21.291666666666668,63.958333333333336,16.458333333333332,0.0,1008.1320833333334,0.0,2018-03-05
Stn XV (San Pedro),3,2018,8.7,0.007,0.138,0.193,2.0,8.8,7.0,1183.0,6.0,1.0,5,650.0,28.166666666666668,21.291666666666668,63.958333333333336,16.458333333333332,0.0,1008.1320833333334,0.0,2018-03-05
Stn.XVI (Sta Rosa),3,2018,8.7,0.003,0.133,0.162,1.1,8.1,14.0,616.0,6.0,1.0,5,650.0,28.166666666666668,21.291666666666668,63.958333333333336,16.458333333333332,0.0,1008.1320833333334,0.0,2018-03-05
Stn XVII (Sanctuary),3,2018,8.2,0.003,0.122,0.164,4.0,8.6,4.0,2303.0,6.0,1.0,5,650.0,28.166666666666668,21.291666666666668,63.958333333333336,16.458333333333332,0.0,1008.1320833333334,0.0,2018-03-05
Stn XVIII (Pagsanjan),3,2018,8.2,0.008,0.115,0.135,4.0,8.5,6.0,6550.0,6.0,1.0,5,650.0,28.166666666666668,21.291666666666668,63.958333333333336,16.458333333333332,0.0,1008.1320833333334,0.0,2018-03-05
Stn. I (Central West Bay),4,2018,7.9,0.022,0.138,0.145,2.0,7.8,2.5,8767.0,6.0,3.0,2,650.0,28.541666666666668,22.166666666666668,69.125,9.75,0.0,1008.16125,0.0,2018-04-02
Stn II (East Bay),4,2018,8.1,0.008,0.08,0.154,1.0,7.1,3.5,2981.0,6.0,3.0,2,650.0,28.541666666666668,22.166666666666668,69.125,9.75,0.0,1008.16125,0.0,2018-04-02
Stn. IV (Central Bay),4,2018,8.2,0.025,0.05,0.15,2.0,8.1,5.6,1139.0,6.0,3.0,2,650.0,28.541666666666668,22.166666666666668,69.125,9.75,0.0,1008.16125,0.0,2018-04-02
Stn V (Northern West Bay),4,2018,8.1,0.02,0.08,0.186,5.0,8.4,17.3,4639.0,6.0,3.0,2,650.0,28.541666666666668,22.166666666666668,69.125,9.75,0.0,1008.16125,0.0,2018-04-02
Stn VIII (South Bay),4,2018,8.6,0.025,0.05,0.149,0.5,8.3,121.2,3592.0,6.0,3.0,2,650.0,28.541666666666668,22.166666666666668,69.125,9.75,0.0,1008.16125,0.0,2018-04-02
Stn XV (San Pedro),4,2018,8.6,0.025,0.05,0.118,2.0,8.2,4.4,1953.0,6.0,3.0,2,650.0,28.541666666666668,22.166666666666668,69.125,9.75,0.0,1008.16125,0.0,2018-04-02
Stn.XVI (Sta Rosa),4,2018,8.3,0.011,0.05,0.113,2.0,8.2,4.4,6881.0,6.0,3.0,2,650.0,28.541666666666668,22.166666666666668,69.125,9.75,0.0,1008.16125,0.0,2018-04-02
Stn XVII (Sanctuary),4,2018,8.3,0.018,0.05,0.113,1.0,8.3,7.2,3766.0,6.0,3.0,2,650.0,28.541666666666668,22.166666666666668,69.125,9.75,0.0,1008.16125,0.0,2018-04-02
Stn XVIII (Pagsanjan),4,2018,8.4,0.018,0.05,0.09,2.0,8.3,7.2,7631.0,6.0,3.0,2,650.0,28.541666666666668,22.166666666666668,69.125,9.75,0.0,1008.16125,0.0,2018-04-02
Stn. I (Central West Bay),5,2018,8.5,0.031,0.05,0.27,2.0,8.5,2.5,4074.0,7.0,1.0,7,650.0,31.0,23.95833333333333,67.5,10.583333333333334,0.0,1008.2041666666668,0.0,2018-05-07
Stn II (East Bay),5,2018,8.1,0.045,0.05,0.144,0.5,7.5,4.2,5390.0,7.0,1.0,7,650.0,31.0,23.95833333333333,67.5,10.583333333333334,0.0,1008.2041666666668,0.0,2018-05-07
Stn. IV (Central Bay),5,2018,8.7,0.06,0.05,0.184,4.0,8.0,5.6,31361.0,7.0,1.0,7,650.0,31.0,23.95833333333333,67.5,10.583333333333334,0.0,1008.2041666666668,0.0,2018-05-07
Stn V (Northern West Bay),5,2018,8.7,0.029,0.05,0.13,4.0,8.2,7.7,13756.0,7.0,1.0,7,650.0,31.0,23.95833333333333,67.5,10.583333333333334,0.0,1008.2041666666668,0.0,2018-05-07
Stn VIII (South Bay),5,2018,8.6,0.025,0.077,0.14,1.0,8.3,72.0,34177.0,7.0,1.0,7,650.0,31.0,23.95833333333333,67.5,10.583333333333334,0.0,1008.2041666666668,0.0,2018-05-07
Stn XV (San Pedro),5,2018,8.7,0.041,0.05,0.11,2.0,8.2,5.6,4264.0,7.0,1.0,7,650.0,31.0,23.95833333333333,67.5,10.583333333333334,0.0,1008.2041666666668,0.0,2018-05-07
Stn.XVI (Sta Rosa),5,2018,8.1,0.041,0.011,0.125,2.0,8.3,4.4,73017.0,7.0,1.0,7,650.0,31.0,23.95833333333333,67.5,10.583333333333334,0.0,1008.2041666666668,0.0,2018-05-07
Stn XVII (Sanctuary),5,2018,8.9,0.011,0.05,0.115,2.0,8.2,9.7,6817.0,7.0,1.0,7,650.0,31.0,23.95833333333333,67.5,10.583333333333334,0.0,1008.2041666666668,0.0,2018-05-07
Stn XVIII (Pagsanjan),5,2018,9.7,0.024,0.05,0.05,0.5,8.2,9.7,18784.0,7.0,1.0,7,650.0,31.0,23.95833333333333,67.5,10.583333333333334,0.0,1008.2041666666668,0.0,2018-05-07
Stn. I (Central West Bay),6,2018,8.6,0.042,0.05,0.27,7.0,7.8,4.5,3292.0,11.0,3.0,4,650.0,31.291666666666668,23.791666666666668,65.54166666666667,11.125,0.0,1006.3758333333334,0.0,2018-06-04
Stn II (East Bay),6,2018,8.6,0.036,0.05,0.193,3.0,,4.0,9768.0,11.0,3.0,4,650.0,31.291666666666668,23.791666666666668,65.54166666666667,11.125,0.0,1006.3758333333334,0.0,2018-06-04
Stn. IV (Central Bay),6,2018,8.8,0.05,0.05,0.184,5.0,,4.0,1815.0,11.0,3.0,4,650.0,31.291666666666668,23.791666666666668,65.54166666666667,11.125,0.0,1006.3758333333334,0.0,2018-06-04
Stn V (Northern West Bay),6,2018,8.8,0.028,0.05,0.13,3.0,,25.8,52914.0,11.0,3.0,4,650.0,31.291666666666668,23.791666666666668,65.54166666666667,11.125,0.0,1006.3758333333334,0.0,2018-06-04
Stn VIII (South Bay),6,2018,9.7,0.04,0.05,0.14,2.0,,59.2,6363.0,11.0,3.0,4,650.0,31.291666666666668,23.791666666666668,65.54166666666667,11.125,0.0,1006.3758333333334,0.0,2018-06-04
Stn XV (San Pedro),6,2018,9.7,0.04,0.05,0.143,3.0,,5.6,3532.0,11.0,3.0,4,650.0,31.291666666666668,23.791666666666668,65.54166666666667,11.125,0.0,1006.3758333333334,0.0,2018-06-04
Stn.XVI (Sta Rosa),6,2018,9.1,0.008,0.05,0.096,2.0,,5.6,15137.0,11.0,3.0,4,650.0,31.291666666666668,23.791666666666668,65.54166666666667,11.125,0.0,1006.3758333333334,0.0,2018-06-04
Stn XVII (Sanctuary),6,2018,8.9,0.01,0.05,0.063,9.0,,12.3,11650.0,11.0,3.0,4,650.0,31.291666666666668,23.791666666666668,65.54166666666667,11.125,0.0,1006.3758333333334,0.0,2018-06-04
Stn XVIII (Pagsanjan),6,2018,9.7,0.01,0.05,0.063,2.0,,12.3,25143.0,11.0,3.0,4,650.0,31.291666666666668,23.791666666666668,65.54166666666667,11.125,0.0,1006.3758333333334,0.0,2018-06-04
Stn. I (Central West Bay),7,2018,9.1,0.054,0.05,0.111,2.0,8.8,7.1,24672.0,11.0,2.0,2,647.8260869565217,26.869565217391305,26.347826086956523,92.7391304347826,15.652173913043478,2.4347826086956523,1006.7739130434784,0.0,2018-07-02
Stn II (East Bay),7,2018,8.1,0.003,0.05,0.087,7.0,5.8,5.3,18490.0,11.0,2.0,2,647.8260869565217,26.869565217391305,26.347826086956523,92.7391304347826,15.652173913043478,2.4347826086956523,1006.7739130434784,0.0,2018-07-02
Stn. IV (Central Bay),7,2018,9.4,0.028,0.05,0.05,2.0,8.2,5.6,31830.0,11.0,2.0,2,647.8260869565217,26.869565217391305,26.347826086956523,92.7391304347826,15.652173913043478,2.4347826086956523,1006.7739130434784,0.0,2018-07-02
Stn V (Northern West Bay),7,2018,8.7,0.001,0.1,0.173,4.0,6.6,19.3,2440.0,11.0,2.0,2,647.8260869565217,26.869565217391305,26.347826086956523,92.7391304347826,15.652173913043478,2.4347826086956523,1006.7739130434784,0.0,2018-07-02
Stn VIII (South Bay),7,2018,8.5,0.001,0.05,0.12,2.0,8.0,18.3,1110.0,11.0,2.0,2,647.8260869565217,26.869565217391305,26.347826086956523,92.7391304347826,15.652173913043478,2.4347826086956523,1006.7739130434784,0.0,2018-07-02
Stn XV (San Pedro),7,2018,8.8,0.001,0.161,0.149,2.0,8.1,5.5,14520.0,11.0,2.0,2,647.8260869565217,26.869565217391305,26.347826086956523,92.7391304347826,15.652173913043478,2.4347826086956523,1006.7739130434784,0.0,2018-07-02
Stn.XVI (Sta Rosa),7,2018,8.5,0.004,0.1,0.129,2.0,8.1,20.4,57635.0,11.0,2.0,2,647.8260869565217,26.869565217391305,26.347826086956523,92.7391304347826,15.652173913043478,2.4347826086956523,1006.7739130434784,0.0,2018-07-02
Stn XVII (Sanctuary),7,2018,8.1,0.001,0.05,0.093,2.0,9.5,4.5,7546.0,11.0,2.0,2,647.8260869565217,26.869565217391305,26.347826086956523,92.7391304347826,15.652173913043478,2.4347826086956523,1006.7739130434784,0.0,2018-07-02
